qacc	sacc	bitscore	evalue	sscinames
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_171389	303	2.73e-82	Blautia argi
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_118086	303	2.73e-82	Lachnoanaerobaculum orale
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_117147	303	2.73e-82	Faecalicatena contorta
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_117142	303	2.73e-82	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_117141	303	2.73e-82	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_117140	303	2.73e-82	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_117130	303	2.73e-82	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_117129	303	2.73e-82	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_113319	303	2.73e-82	Anaerostipes butyraticus
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_151895	303	2.73e-82	Anaerocolumna cellulosilytica
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_104803	303	2.73e-82	Faecalicatena contorta
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_104800	303	2.73e-82	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_116863	303	2.73e-82	Anaerostipes butyraticus
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_117563	303	2.73e-82	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_028740	303	2.73e-82	Anaerocolumna xylanovorans
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_104684	303	2.73e-82	Lachnoanaerobaculum saburreum DSM 3986
M00967:43:000000000-A3JHG:1:1101:2907:11820	NR_024750	302	9.83e-82	Coprococcus catus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_144606	459	5.51e-129	Bacteroides caecimuris
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041313	453	2.56e-127	Bacteroides finegoldii
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_028607	453	2.56e-127	Bacteroides acidifaciens
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112947	453	2.56e-127	Bacteroides xylanisolvens XB1A
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_042499	453	2.56e-127	Bacteroides xylanisolvens XB1A
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112931	453	2.56e-127	Bacteroides acidifaciens
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_180463	448	1.19e-125	Bacteroides luhongzhouii
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_119165	446	4.29e-125	Bacteroides ovatus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_159118	442	5.55e-124	Bacteroides kribbi
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_159117	442	5.55e-124	Bacteroides koreensis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_040865	442	5.55e-124	Bacteroides ovatus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_116181	442	5.55e-124	Bacteroides ovatus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_115301	442	5.55e-124	Bacteroides ovatus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112940	442	5.55e-124	Bacteroides ovatus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113206	436	2.58e-122	Bacteroides faecichinchillae JCM 17102
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_180458	436	2.58e-122	Bacteroides zhangwenhongii
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_179552	436	2.58e-122	Bacteroides congonensis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_119164	436	2.58e-122	Bacteroides fragilis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_074784	436	2.58e-122	Bacteroides fragilis NCTC 9343
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_074277	436	2.58e-122	Bacteroides thetaiotaomicron
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_117387	436	2.58e-122	Bacteroides faecis MAJ27
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113067	436	2.58e-122	Bacteroides faecis MAJ27
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112944	436	2.58e-122	Bacteroides thetaiotaomicron
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112936	436	2.58e-122	Bacteroides fragilis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_179520	431	1.20e-120	Bacteroides bouchesdurhonensis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_043016	425	5.59e-119	Bacteroides salyersiae
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_026242	425	5.59e-119	Bacteroides caccae
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112932	425	5.59e-119	Bacteroides caccae
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112141	420	2.60e-117	Bacteroides fragilis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112942	420	2.60e-117	Bacteroides salyersiae
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_180327	414	1.21e-115	Bacteroides faecalis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112142	412	4.35e-115	Bacteroides thetaiotaomicron
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_043017	403	2.62e-112	Bacteroides nordii WAL 11050 = JCM 12987
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041307	403	2.62e-112	Bacteroides intestinalis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112939	403	2.62e-112	Bacteroides nordii WAL 11050 = JCM 12987
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_117373	398	1.22e-110	Phocaeicola sartorii JCM 17136 = DSM 21941
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113064	398	1.22e-110	Phocaeicola sartorii JCM 16497
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113015	398	1.22e-110	Phocaeicola sartorii JCM 16497
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_042745	398	1.22e-110	Phocaeicola massiliensis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112938	398	1.22e-110	Phocaeicola massiliensis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_181532	392	5.67e-109	Bacteroides humanifaecis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_144704	392	5.67e-109	Bacteroides timonensis AP1
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_114316	392	5.67e-109	Bacteroides reticulotermitis JCM 10512
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113195	392	5.67e-109	Phocaeicola sartorii JCM 17136 = DSM 21941
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113072	392	5.67e-109	Bacteroides rodentium JCM 16496
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_042203	392	5.67e-109	Bacteroides cellulosilyticus DSM 14838
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112933	392	5.67e-109	Bacteroides cellulosilyticus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113207	387	2.64e-107	Bacteroides stercorirosoris JCM 17103
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_181010	387	2.64e-107	Phocaeicola faecalis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_179564	387	2.64e-107	Bacteroides ndongoniae
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_040866	387	2.64e-107	Bacteroides uniformis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113070	387	2.64e-107	Bacteroides oleiciplenus YIT 12058
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113065	387	2.64e-107	Bacteroides clarus YIT 12056
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112895	387	2.64e-107	Bacteroides oleiciplenus YIT 12058
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112893	387	2.64e-107	Bacteroides clarus YIT 12056
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113014	387	2.64e-107	Bacteroides rodentium JCM 16496
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112945	387	2.64e-107	Bacteroides uniformis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_181731	381	1.23e-105	Bacteroides propionicigenes
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_179635	381	1.23e-105	Bacteroides cutis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_027196	381	1.23e-105	Bacteroides stercoris ATCC 43183
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113068	381	1.23e-105	Bacteroides fluxus YIT 12057
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112894	381	1.23e-105	Bacteroides fluxus YIT 12057
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112943	381	1.23e-105	Bacteroides stercoris ATCC 43183
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_178430	375	5.71e-104	Bacteroides neonati
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_040864	375	5.71e-104	Bacteroides eggerthii
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041448	375	5.71e-104	Bacteroides gallinarum
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112935	375	5.71e-104	Bacteroides eggerthii
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041351	364	1.24e-100	Phocaeicola dorei
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_175548	359	5.75e-99	Phocaeicola faecicola
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112143	359	5.75e-99	Phocaeicola vulgatus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_074515	359	5.75e-99	Phocaeicola vulgatus ATCC 8482
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041280	359	5.75e-99	Bacteroides pyogenes
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112946	359	5.75e-99	Phocaeicola vulgatus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113048	348	1.24e-95	Bacteroides pyogenes
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113047	348	1.24e-95	Bacteroides pyogenes
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113046	348	1.24e-95	Bacteroides pyogenes
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041281	348	1.24e-95	Bacteroides pyogenes
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_145844	342	5.79e-94	Bacteroides caecigallinarum
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_074546	337	2.69e-92	Bacteroides helcogenes
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112668	337	2.69e-92	Phocaeicola paurosaccharolyticus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113071	337	2.69e-92	Phocaeicola paurosaccharolyticus JCM 15092
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113069	337	2.69e-92	Bacteroides graminisolvens
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_044633	337	2.69e-92	Bacteroides heparinolyticus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041279	337	2.69e-92	Bacteroides helcogenes
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041642	337	2.69e-92	Bacteroides graminisolvens
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112937	337	2.69e-92	Bacteroides helcogenes
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_181379	331	1.25e-90	Caecibacteroides pullorum
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_179583	331	1.25e-90	Bacteroides togonis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_147391	331	1.25e-90	Bacteroides ihuae
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_125463	331	1.25e-90	Bacteroides luti
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041485	331	1.25e-90	Bacteroides propionicifaciens
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112941	331	1.25e-90	Bacteroides propionicifaciens
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_144747	326	5.83e-89	Mediterranea massiliensis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_179258	326	5.83e-89	Bacteroides sedimenti
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041277	326	5.83e-89	Phocaeicola plebeius DSM 17135
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_074616	320	2.71e-87	Phocaeicola salanitronis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041278	320	2.71e-87	Phocaeicola coprocola DSM 17136
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041447	320	2.71e-87	Phocaeicola salanitronis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_144744	315	1.26e-85	Bacteroides mediterraneensis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_179567	311	1.63e-84	Bacteroides ilei
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113353	309	5.87e-84	Bacteroides zoogleoformans
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_181277	309	5.87e-84	Parabacteroides pekinense
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_179556	309	5.87e-84	Parabacteroides timonensis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_044634	309	5.87e-84	Bacteroides zoogleoformans
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_041461	309	5.87e-84	Phocaeicola coprophilus
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_181377	303	2.73e-82	Paraphocaeicola brunensis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_179605	303	2.73e-82	Parabacteroides provencensis
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_165699	303	2.73e-82	Parabacteroides chongii
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_043317	303	2.73e-82	Parabacteroides goldsteinii
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_113076	303	2.73e-82	Parabacteroides goldsteinii DSM 19448 = WAL 12034
M00967:43:000000000-A3JHG:1:1101:26164:11829	NR_112835	303	2.73e-82	Parabacteroides gordonii
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_179296	398	1.22e-110	Alistipes dispar
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_179499	392	5.67e-109	Alistipes megaguti
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_043318	392	5.67e-109	Alistipes onderdonkii
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_113151	392	5.67e-109	Alistipes onderdonkii
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_102944	387	2.64e-107	Alistipes finegoldii
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_113150	387	2.64e-107	Alistipes finegoldii
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_115300	387	2.64e-107	Alistipes finegoldii DSM 17242
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_043064	387	2.64e-107	Alistipes finegoldii
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_125589	381	1.23e-105	Alistipes timonensis JC136
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_118219	381	1.23e-105	Alistipes senegalensis JC50
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_181736	375	5.71e-104	Alistipes montrealensis
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_102861	375	5.71e-104	Alistipes shahii WAL 8301
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_113152	375	5.71e-104	Alistipes putredinis
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_043319	372	7.39e-103	Alistipes shahii WAL 8301
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_113153	370	2.66e-102	Alistipes shahii
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_179512	355	7.44e-98	Alistipes provencensis
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_181878	348	1.24e-95	Alistipes okayasuensis
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_025909	344	1.61e-94	Alistipes putredinis
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_133025	320	2.71e-87	Alistipes communis
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_145882	309	5.87e-84	Alistipes inops
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_147372	309	5.87e-84	Tidjanibacter massiliensis
M00967:43:000000000-A3JHG:1:1101:13976:11849	NR_180621	303	2.73e-82	Gallalistipes aquisgranensis
M00967:43:000000000-A3JHG:1:1101:15074:11889	NR_144616	364	1.24e-100	Muribaculum intestinale
M00967:43:000000000-A3JHG:1:1101:15074:11889	NR_180431	359	5.75e-99	Muribaculum gordoncarteri
M00967:43:000000000-A3JHG:1:1101:15074:11889	NR_181880	342	5.79e-94	Sangeribacter muris
M00967:43:000000000-A3JHG:1:1101:15074:11889	NR_180717	342	5.79e-94	Heminiphilus faecis
M00967:43:000000000-A3JHG:1:1101:15074:11889	NR_179976	337	2.69e-92	Paramuribaculum intestinale
M00967:43:000000000-A3JHG:1:1101:15074:11889	NR_181879	320	2.71e-87	Duncaniella muricolitica
M00967:43:000000000-A3JHG:1:1101:15074:11889	NR_179975	303	2.73e-82	Duncaniella muris
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_137405	392	5.67e-109	Anaerobium acetethylicum
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_148620	381	1.23e-105	Lachnotalea glycerini
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_026103	381	1.23e-105	Anaeromicropila populeti
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_181394	375	5.71e-104	Jutongia huaianensis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_025390	375	5.71e-104	Parasporobacterium paucivorans
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_119085	374	2.05e-103	[Clostridium] polysaccharolyticum
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_152688	370	2.66e-102	Falcatimonas natans
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_151895	370	2.66e-102	Anaerocolumna cellulosilytica
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_151894	370	2.66e-102	Anaerotaenia torta
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_044713	368	9.56e-102	Acetitomaculum ruminis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_144731	364	1.24e-100	Eisenbergiella massiliensis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_181393	364	1.24e-100	Jutongia hominis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_180800	364	1.24e-100	Eisenbergiella porci
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_144610	364	1.24e-100	Extibacter muris
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_171444	364	1.24e-100	Blautia argi
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_171392	364	1.24e-100	Blautia argi
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_171390	364	1.24e-100	Blautia argi
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_027579	364	1.24e-100	[Ruminococcus] lactaris ATCC 29176
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_024993	364	1.24e-100	[Clostridium] fimetarium
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_028883	364	1.24e-100	Dorea longicatena
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_181885	361	1.60e-99	Hominisplanchenecus faecis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_176499	359	5.75e-99	Anaerosacchariphilus polymeriproducens
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_181397	359	5.75e-99	Jingyaoa shaoxingensis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_180620	359	5.75e-99	Sellimonas monacensis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_179627	359	5.75e-99	Konateibacter massiliensis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_179560	359	5.75e-99	Lachnoclostridium phocaeense
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_179494	359	5.75e-99	Luxibacter massiliensis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_118690	359	5.75e-99	[Ruminococcus] gnavus ATCC 29149
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_112089	359	5.75e-99	[Clostridium] hylemonae DSM 15053
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_170495	359	5.75e-99	Blautia faecicola
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_156081	359	5.75e-99	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_156079	359	5.75e-99	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_156078	359	5.75e-99	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_178367	359	5.75e-99	Catenibacillus scindens
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_118643	359	5.75e-99	Eisenbergiella tayi
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_036800	359	5.75e-99	[Ruminococcus] gnavus ATCC 29149
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_104737	359	5.75e-99	Eubacterium oxidoreducens
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_116747	359	5.75e-99	[Ruminococcus] faecis JCM 15917
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_042953	359	5.75e-99	Anaerosporobacter mobilis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_171388	357	2.07e-98	Blautia argi
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_024719	357	2.07e-98	[Clostridium] hylemonae
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_118669	355	7.44e-98	[Clostridium] herbivorans
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_152095	353	2.68e-97	Herbinix luporum
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_041960	353	2.68e-97	Blautia luti
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_180825	353	2.68e-97	Roseburia porci
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_180815	353	2.68e-97	Oliverpabstia intestinalis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_180026	353	2.68e-97	Blautia brookingsii
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_144617	353	2.68e-97	Muricomes intestini
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_144608	353	2.68e-97	Cuneatibacter caecimuris
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_042200	353	2.68e-97	Enterocloster asparagiformis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_156080	353	2.68e-97	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_156077	353	2.68e-97	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_179183	353	2.68e-97	Anaerocolumna chitinilytica
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_043680	353	2.68e-97	Enterocloster aldenensis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_173637	353	2.68e-97	Variimorphobacter saccharofermentans
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_134772	353	2.68e-97	Murimonas intestini
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_028785	353	2.68e-97	[Clostridium] scindens
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_043551	353	2.68e-97	Lactonifactor longoviformis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_042832	353	2.68e-97	Roseburia faecis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_025206	353	2.68e-97	Hespellia porcina
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_028740	353	2.68e-97	Anaerocolumna xylanovorans
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_044289	353	2.68e-97	Enterocloster lavalensis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_136763	351	9.62e-97	Herbinix hemicellulosilytica
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_171391	351	9.62e-97	Blautia argi
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_173597	348	1.24e-95	Anaerotalea alkaliphila
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_173596	348	1.24e-95	Butyribacter intestini
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_181395	348	1.24e-95	Qiania dongpingensis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_181358	348	1.24e-95	Faecalicatena absiana
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_117645	348	1.24e-95	Vallitalea guaymasensis
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_180986	348	1.24e-95	Sporofaciens musculi
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_156907	348	1.24e-95	Faecalimonas umbilicata
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_119285	348	1.24e-95	[Clostridium] scindens
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_148837	348	1.24e-95	Abyssivirga alkaniphila
M00967:43:000000000-A3JHG:1:1101:25358:11902	NR_147396	348	1.24e-95	Lachnoclostridium pacaense
